index,review,cpu,graphicard,hardisk,ram,screen
1984,"I have a great desktop that I love, but when I bought this laptop I needed something small, lightweight, and cheap to take with me on a school trip. This hit all the marks for me. It's absolutely gorgeous, extremely thin and streamlined in design. It turns on very quickly, connects to internet well. The keyboard is also very nice. I had very little trouble typing.The only negative things about this computer are that the trackpad is sometimes funky and unresponsive. The screen is pretty reflective. And of course the lack of storage is a bummer, and if I could have upgraded it to more then it would have been absolutely perfect.If you're looking for something that can handle everyday usage, I would look somewhere else. But for occasional use, this is a great little computer, especially for traveling.",3,1,5,4,3
1985,"I would try to be as neutral as I can because even after getting the defective device, I would do a full analysis. When I received the laptop, the first impression was amazing but I was only able to use it foe about 10minutes. After configuring the windows, when I put it on charging and came back after an hour, there was no power indication and when I tried to turn it on, nothing happened. It was just like a dead machine.I would say when I turned it on in first place, the display was eye-catching but the brightness is only 250 nits at maximum. A lot of people complained about the flex in keyboard, to be honest, it was not a big deal. Likewise, the backlit on keyboard was more than satisfactory.Verdict: Its a mid-level laptop from Asus. I would recommend everyone to save some more bucks and go for some high end device e.g. Xps 13 or 15, Hp Spectre, Lenovo X1 Carbon.",2,2,1,2,2
1986,Poor instructions or no instructions. Always trying to sell add ons.,2,3,1,2,2
1987,User friendly. Perfect size for un the go.,3,1,5,4,3
1988,"It might be only bad luck that's why I gave it 3/5... after a couple of days, the computer suddenly crashed! It has an amazing technology features but, at the moment, the unit that I got was defected and I am sending it back!",3,2,3,2,4
1989,"The best solution for your money. Excellent features like a fingerprint scanner, thunderbolt 3 and keyboard backlighting, and 128 GB SSD. Most games are played at high settings of 40-60 fps. Under the load noise, but at the same low temperatures, 60-65 C processor and video card. Good battery life. I recommend to buy.",1,0,5,2,2
1990,Don't get anything made my Dell for gaming. Just a bad move,1,0,1,2,2
1991,*No usb portsOther is ok,2,4,5,4,5
1992,"loved it until the space bar stuck a few days after return window. scroll doesn't work either. now I have to send it back for repair and have no co mputer. t hanks samsung. excuse spacing, using t he keyboard looks like this.",2,4,5,4,5
1993,i would buy again,2,2,1,2,2
1994,It works great and looks like new but has a very small hard drive and no cd drive. It is listed in the description so it's totally as described.,3,4,5,4,3
1995,Just what the doctor ordered.,3,1,2,4,2
1996,Love it! Little noisy but plays games in very high quality.,2,0,1,2,2
1997,"Amazing laptop especially for its' price! Light, compact, has a Full HD screen (and the viewing angles are also great, despite being TN), and does all the everyday simple tasks, such as doing Office tasks, browsing a web, watching videos, or even play some very light games, such as Sonic Mania or Stardew Valley. Only issue comes from the limited storage of 32 gigs (it fills up very very quickly) and only 4 gigs of ram (multitasking, or even having 2-3 programs at once is barely possible, Windows 10 really requires at least 8 gigs). Still, I would say it's the best in its' price range.",3,4,5,4,3
1998,"Looked nice but oh-so-disappointed. By the time we installed all of the updates, there's little to no room for anything else. Would NOT recommend. I can watch Netflix on it... so that's nice I guess.",3,1,5,4,3
1999,Super slick. Lightweight. Very stylish.,0,2,3,2,4
2000,"Its fan is loud after a few months. One annoying thing is the ""McAfee LiveSafe"" subscription. I guess ASUS has a linked thing with the computer protection thing called "" McAfee Livesafe."" it expires after a few months and it pops up annoyingly. It forces you to pay for it. I mean I guess. I was hoping there was a windows firewall already or something? But really? lol.... Overall the laptop is fine. It reminds me of the Apple laptops. no bad. The fingerprint reader is nice too. Wish the speakers were on top but they are realy awesome. Idk i like it and i love it.",3,3,3,2,4
2001,"DOA, won't even turn on!",2,2,5,4,3
2002,My laptop arrived in good time and so far everything is going great! Fast running and smooth!,2,2,0,2,1
2003,"I love the form of this machine but the wireless internet is not working and I only get about 2 megs per sec down and upload. I even went to the library this morn to try their internet and it was the same. I wanted to be sure that that it was not my router. There may be settings in the device manager that have to be changed but I have purchased enough laptops that have worked out of the box that I do not want to have to fuss with this. I have four other laptop in my home and the wireless is very speedy. . I could not even download the adobe flash update.There are wonderful reviews and I expect that if the wireless card is ok then all will be well.UpdateFebruary 23, 2017I returned my first laptop and Amazon sent me another. Sadly, the wireless card on this machine also did not work. The download speed varies from 2-10 mgper sec while the upload is the correct 26 megs. I have checked the speed with three different browsers and indifferent homes and the local library. I have updated the driver and changed the settings/options of the particular driver in the device manager.Asus support did respond to my one star review and I did follow their instructions. I have seen many comments on the internet about this particular wireless 802.11A/C and people seem to have problems with the card in their devices. One suggestion was to disable bluetooth since there may be a conflict with the wireless card but this did not help. Another suggestion was to make changes with my router but I must be able to connect to the internet in other locations, not just my home. I have kept the computer for two weeks, investigating and I think that there may just be a flaw with the card rather than the laptop and router settings.Since I like the laptop so much, I will wait several months and try one more time to see if perhaps I can receive a machine that will have a working wireless card.",3,1,5,4,3
